;x11;x12;x13;x14;x21;x22;x31;x32;x33;y1;y2;y3
3.4700000e+003;1.2200000e+001;3.1267077e+002;0.0000000e+000;8.0955605e+002;3.1267077e+002;0.0000000e+000;3.1267077e+002;0.0000000e+000;8.0955605e+002;1.2325750e+001;3.2556116e+001;1.2200000e+001
3.4800000e+003;1.2200000e+001;3.2687446e+002;0.0000000e+000;7.9755310e+002;3.2687446e+002;0.0000000e+000;3.2687446e+002;0.0000000e+000;7.9755310e+002;1.2334461e+001;3.2506544e+001;1.2200000e+001
3.4900000e+003;1.2200000e+001;3.1910052e+002;0.0000000e+000;7.5221724e+002;3.1910052e+002;0.0000000e+000;3.1910052e+002;0.0000000e+000;7.5221724e+002;1.2371787e+001;3.2456459e+001;1.2200000e+001
3.5000000e+003;1.2200000e+001;3.1288332e+002;0.0000000e+000;7.1523005e+002;3.1288332e+002;0.0000000e+000;3.1288332e+002;0.0000000e+000;7.1523005e+002;1.2403411e+001;3.2407728e+001;1.2200000e+001
3.5100000e+003;1.2200000e+001;3.1056939e+002;0.0000000e+000;7.3851175e+002;3.1056939e+002;0.0000000e+000;3.1056939e+002;0.0000000e+000;7.3851175e+002;1.2385330e+001;3.2359608e+001;1.2200000e+001
3.5200000e+003;1.2200000e+001;2.9362943e+002;0.0000000e+000;7.8129971e+002;2.9362943e+002;0.0000000e+000;2.9362943e+002;0.0000000e+000;7.8129971e+002;1.2350298e+001;3.2312795e+001;1.2200000e+001
3.5300000e+003;1.2200000e+001;2.8324261e+002;0.0000000e+000;8.2216838e+002;2.8324261e+002;0.0000000e+000;2.8324261e+002;0.0000000e+000;8.2216838e+002;1.2315596e+001;3.2268372e+001;1.2200000e+001
3.5400000e+003;1.2200000e+001;2.7938840e+002;0.0000000e+000;8.2354409e+002;2.7938840e+002;0.0000000e+000;2.7938840e+002;0.0000000e+000;8.2354409e+002;1.2313128e+001;3.2224969e+001;1.2200000e+001
3.5500000e+003;1.2200000e+001;2.1899912e+002;0.0000000e+000;7.8416203e+002;2.1899912e+002;0.0000000e+000;2.1899912e+002;0.0000000e+000;7.8416203e+002;1.2345163e+001;3.2185903e+001;1.2200000e+001
3.5600000e+003;1.2200000e+001;3.0238782e+002;0.0000000e+000;7.3977301e+002;3.0238782e+002;0.0000000e+000;3.0238782e+002;0.0000000e+000;7.3977301e+002;1.2382613e+001;3.2150545e+001;1.2200000e+001
3.5700000e+003;1.2200000e+001;2.8138180e+002;0.0000000e+000;7.3168176e+002;2.8138180e+002;0.0000000e+000;2.8138180e+002;0.0000000e+000;7.3168176e+002;1.2390668e+001;3.2105607e+001;1.2200000e+001
3.5800000e+003;1.2200000e+001;3.6507870e+002;0.0000000e+000;7.6687050e+002;3.6507870e+002;0.0000000e+000;3.6507870e+002;0.0000000e+000;7.6687050e+002;1.2362271e+001;3.2056720e+001;1.2200000e+001
3.5900000e+003;1.2200000e+001;2.9234911e+002;0.0000000e+000;8.1298683e+002;2.9234911e+002;0.0000000e+000;2.9234911e+002;0.0000000e+000;8.1298683e+002;1.2323544e+001;3.1996819e+001;1.2200000e+001
3.6000000e+003;1.2200000e+001;2.6215778e+002;0.0000000e+000;8.2763162e+002;2.6215778e+002;0.0000000e+000;2.6215778e+002;0.0000000e+000;8.2763162e+002;1.2310094e+001;3.1956563e+001;1.2200000e+001
3.6100000e+003;1.2200000e+001;2.8592814e+002;0.0000000e+000;7.8419615e+002;2.8592814e+002;0.0000000e+000;2.8592814e+002;0.0000000e+000;7.8419615e+002;1.2344075e+001;3.1919500e+001;1.2200000e+001
3.6200000e+003;1.2200000e+001;2.1239823e+002;0.0000000e+000;7.3681805e+002;2.1239823e+002;0.0000000e+000;2.1239823e+002;0.0000000e+000;7.3681805e+002;1.2384833e+001;3.1881126e+001;1.2200000e+001
3.6300000e+003;1.2200000e+001;3.0987752e+002;0.0000000e+000;7.1591282e+002;3.0987752e+002;0.0000000e+000;3.0987752e+002;0.0000000e+000;7.1591282e+002;1.2403424e+001;3.1843387e+001;1.2200000e+001
3.6400000e+003;1.2200000e+001;2.2557053e+002;0.0000000e+000;7.4070002e+002;2.2557053e+002;0.0000000e+000;2.2557053e+002;0.0000000e+000;7.4070002e+002;1.2383922e+001;3.1801624e+001;1.2200000e+001
3.6500000e+003;1.2200000e+001;1.7787465e+002;0.0000000e+000;7.8839043e+002;1.7787465e+002;0.0000000e+000;1.7787465e+002;0.0000000e+000;7.8839043e+002;1.2196893e+001;3.1771057e+001;1.2200000e+001
3.6600000e+003;1.2200000e+001;1.6019691e+002;0.0000000e+000;8.2425556e+002;1.6019691e+002;0.0000000e+000;1.6019691e+002;0.0000000e+000;8.2425556e+002;1.2196838e+001;3.1745172e+001;1.2200000e+001
3.6700000e+003;1.2200000e+001;2.0968731e+002;0.0000000e+000;8.0546878e+002;2.0968731e+002;0.0000000e+000;2.0968731e+002;0.0000000e+000;8.0546878e+002;1.2196783e+001;3.1717253e+001;1.2200000e+001
3.6800000e+003;1.2200000e+001;2.4235471e+002;0.0000000e+000;7.5842000e+002;2.4235471e+002;0.0000000e+000;2.4235471e+002;0.0000000e+000;7.5842000e+002;1.2366664e+001;3.1681939e+001;1.2200000e+001
3.6900000e+003;1.2200000e+001;2.5448763e+002;0.0000000e+000;7.2636605e+002;2.5448763e+002;0.0000000e+000;2.5448763e+002;0.0000000e+000;7.2636605e+002;1.2394326e+001;3.1643415e+001;1.2200000e+001
3.7000000e+003;1.2200000e+001;2.6718016e+002;0.0000000e+000;7.3877719e+002;2.6718016e+002;0.0000000e+000;2.6718016e+002;0.0000000e+000;7.3877719e+002;1.2385273e+001;3.1595468e+001;1.2200000e+001
3.7100000e+003;1.2200000e+001;3.2220771e+002;0.0000000e+000;7.7868177e+002;3.2220771e+002;0.0000000e+000;3.2220771e+002;0.0000000e+000;7.7868177e+002;1.2352462e+001;3.1549893e+001;1.2200000e+001
3.7200000e+003;1.2200000e+001;3.4707767e+002;0.0000000e+000;8.1540058e+002;3.4707767e+002;0.0000000e+000;3.4707767e+002;0.0000000e+000;8.1540058e+002;1.2321052e+001;3.1497890e+001;1.2200000e+001
3.7300000e+003;1.2200000e+001;2.1590588e+002;0.0000000e+000;8.0961390e+002;2.1590588e+002;0.0000000e+000;2.1590588e+002;0.0000000e+000;8.0961390e+002;1.2324555e+001;3.1452882e+001;1.2200000e+001
3.7400000e+003;1.2200000e+001;2.2733643e+002;0.0000000e+000;7.6664171e+002;2.2733643e+002;0.0000000e+000;2.2733643e+002;0.0000000e+000;7.6664171e+002;1.2359751e+001;3.1413630e+001;1.2200000e+001
3.7500000e+003;1.2200000e+001;1.7306722e+002;0.0000000e+000;7.2599244e+002;1.7306722e+002;0.0000000e+000;1.7306722e+002;0.0000000e+000;7.2599244e+002;1.2196725e+001;3.1383394e+001;1.2200000e+001
3.7600000e+003;1.2200000e+001;7.5543408e+001;0.0000000e+000;7.2034715e+002;7.5543408e+001;0.0000000e+000;7.5543408e+001;0.0000000e+000;7.2034715e+002;1.2196677e+001;3.1363995e+001;1.2200000e+001
3.7700000e+003;1.2200000e+001;7.5000003e+001;0.0000000e+000;7.5996574e+002;7.5000003e+001;0.0000000e+000;7.5000003e+001;0.0000000e+000;7.5996574e+002;1.2196627e+001;3.1352403e+001;1.2200000e+001
3.7800000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;8.0373160e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;8.0373160e+002;1.2196574e+001;3.1340819e+001;1.2200000e+001
3.7900000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;8.1140638e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;8.1140638e+002;1.2196520e+001;3.1329234e+001;1.2200000e+001
3.8000000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.7593392e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.7593392e+002;1.2196466e+001;3.1317650e+001;1.2200000e+001
3.8100000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.9159350e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.9159350e+002;1.2196411e+001;3.1306066e+001;1.2200000e+001
3.8200000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.7735394e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.7735394e+002;1.2196359e+001;3.1294481e+001;1.2200000e+001
3.8300000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;8.0797007e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;8.0797007e+002;1.2196306e+001;3.1282897e+001;1.2200000e+001
3.8400000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;8.5529635e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;8.5529635e+002;1.2196250e+001;3.1271312e+001;1.2200000e+001
3.8500000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;8.7582122e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;8.7582122e+002;1.2196191e+001;3.1259728e+001;1.2200000e+001
3.8600000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.7489097e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.7489097e+002;1.2196137e+001;3.1248144e+001;1.2200000e+001
3.8700000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.2718868e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.2718868e+002;1.2196086e+001;3.1236559e+001;1.2200000e+001
3.8800000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.0079210e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.0079210e+002;1.2196038e+001;3.1224975e+001;1.2200000e+001
3.8900000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.1996667e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.1996667e+002;1.2195990e+001;3.1213390e+001;1.2200000e+001
3.9000000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.6708339e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.6708339e+002;1.2195940e+001;3.1201806e+001;1.2200000e+001
3.9100000e+003;1.2200000e+001;2.8639689e+002;0.0000000e+000;8.9323704e+002;2.8639689e+002;0.0000000e+000;2.8639689e+002;0.0000000e+000;8.9323704e+002;1.2255939e+001;3.1179420e+001;1.2200000e+001
3.9200000e+003;1.2200000e+001;2.5998922e+002;0.0000000e+000;8.8042297e+002;2.5998922e+002;0.0000000e+000;2.5998922e+002;0.0000000e+000;8.8042297e+002;1.2265384e+001;3.1128975e+001;1.2200000e+001
3.9300000e+003;1.2200000e+001;2.9227480e+002;0.0000000e+000;8.3483142e+002;2.9227480e+002;0.0000000e+000;2.9227480e+002;0.0000000e+000;8.3483142e+002;1.2302945e+001;3.1086020e+001;1.2200000e+001
3.9400000e+003;1.2200000e+001;2.5549639e+002;0.0000000e+000;7.9838334e+002;2.5549639e+002;0.0000000e+000;2.5549639e+002;0.0000000e+000;7.9838334e+002;1.2334139e+001;3.1043058e+001;1.2200000e+001
3.9500000e+003;1.2200000e+001;2.2920907e+002;0.0000000e+000;8.0458893e+002;2.2920907e+002;0.0000000e+000;2.2920907e+002;0.0000000e+000;8.0458893e+002;1.2330286e+001;3.1005948e+001;1.2200000e+001
3.9600000e+003;1.2200000e+001;2.1943683e+002;0.0000000e+000;7.5218352e+002;2.1943683e+002;0.0000000e+000;2.1943683e+002;0.0000000e+000;7.5218352e+002;1.2374559e+001;3.0971423e+001;1.2200000e+001
3.9700000e+003;1.2200000e+001;2.0200305e+002;0.0000000e+000;7.9260585e+002;2.0200305e+002;0.0000000e+000;2.0200305e+002;0.0000000e+000;7.9260585e+002;1.2195873e+001;3.0938782e+001;1.2200000e+001
3.9800000e+003;1.2200000e+001;1.9201575e+002;0.0000000e+000;7.9313724e+002;1.9201575e+002;0.0000000e+000;1.9201575e+002;0.0000000e+000;7.9313724e+002;1.2195819e+001;3.0908476e+001;1.2200000e+001
3.9900000e+003;1.2200000e+001;2.6271687e+002;0.0000000e+000;7.5328478e+002;2.6271687e+002;0.0000000e+000;2.6271687e+002;0.0000000e+000;7.5328478e+002;1.2318640e+001;3.0878728e+001;1.2200000e+001
4.0000000e+003;1.2200000e+001;3.0334176e+002;0.0000000e+000;7.0968865e+002;3.0334176e+002;0.0000000e+000;3.0334176e+002;0.0000000e+000;7.0968865e+002;1.2407718e+001;3.0830781e+001;1.2200000e+001
4.0100000e+003;1.2200000e+001;2.8990059e+002;0.0000000e+000;7.2183072e+002;2.8990059e+002;0.0000000e+000;2.8990059e+002;0.0000000e+000;7.2183072e+002;1.2398901e+001;3.0785131e+001;1.2200000e+001
4.0200000e+003;1.2200000e+001;2.8491438e+002;0.0000000e+000;7.5758501e+002;2.8491438e+002;0.0000000e+000;2.8491438e+002;0.0000000e+000;7.5758501e+002;1.2370015e+001;3.0740802e+001;1.2200000e+001
4.0300000e+003;1.2200000e+001;1.4163591e+002;0.0000000e+000;8.0347802e+002;1.4163591e+002;0.0000000e+000;1.4163591e+002;0.0000000e+000;8.0347802e+002;1.2195747e+001;3.0706458e+001;1.2200000e+001
4.0400000e+003;1.2200000e+001;7.5002673e+001;0.0000000e+000;8.1731683e+002;7.5002673e+001;0.0000000e+000;7.5002673e+001;0.0000000e+000;8.1731683e+002;1.2195692e+001;3.0692711e+001;1.2200000e+001
4.0500000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.8637809e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.8637809e+002;1.2195637e+001;3.0681127e+001;1.2200000e+001
4.0600000e+003;1.2200000e+001;2.5001612e+002;0.0000000e+000;7.5297167e+002;2.5001612e+002;0.0000000e+000;2.5001612e+002;0.0000000e+000;7.5297167e+002;1.2366698e+001;3.0661747e+001;1.2200000e+001
4.0700000e+003;1.2200000e+001;3.9786063e+002;0.0000000e+000;7.3282940e+002;3.9786063e+002;0.0000000e+000;3.9786063e+002;0.0000000e+000;7.3282940e+002;1.2389351e+001;3.0609881e+001;1.2200000e+001
4.0800000e+003;1.2200000e+001;2.6168149e+002;0.0000000e+000;7.5833424e+002;2.6168149e+002;0.0000000e+000;2.6168149e+002;0.0000000e+000;7.5833424e+002;1.2369239e+001;3.0565605e+001;1.2200000e+001
4.0900000e+003;1.2200000e+001;1.9639832e+002;0.0000000e+000;8.0603779e+002;1.9639832e+002;0.0000000e+000;1.9639832e+002;0.0000000e+000;8.0603779e+002;1.2196130e+001;3.0529305e+001;1.2200000e+001
4.1000000e+003;1.2200000e+001;2.6384735e+002;0.0000000e+000;8.3208163e+002;2.6384735e+002;0.0000000e+000;2.6384735e+002;0.0000000e+000;8.3208163e+002;1.2306751e+001;3.0486323e+001;1.2200000e+001
4.1100000e+003;1.2200000e+001;2.3564527e+002;0.0000000e+000;7.7445629e+002;2.3564527e+002;0.0000000e+000;2.3564527e+002;0.0000000e+000;7.7445629e+002;1.2353546e+001;3.0448104e+001;1.2200000e+001
4.1200000e+003;1.2200000e+001;1.5060711e+002;0.0000000e+000;7.2727360e+002;1.5060711e+002;0.0000000e+000;1.5060711e+002;0.0000000e+000;7.2727360e+002;1.2195547e+001;3.0417654e+001;1.2200000e+001
4.1300000e+003;1.2200000e+001;7.5916448e+001;0.0000000e+000;6.9585010e+002;7.5916448e+001;0.0000000e+000;7.5916448e+001;0.0000000e+000;6.9585010e+002;1.2195499e+001;3.0399892e+001;1.2200000e+001
4.1400000e+003;1.2200000e+001;7.5000006e+001;0.0000000e+000;7.0907468e+002;7.5000006e+001;0.0000000e+000;7.5000006e+001;0.0000000e+000;7.0907468e+002;1.2195452e+001;3.0388295e+001;1.2200000e+001
4.1500000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.5478872e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.5478872e+002;1.2195403e+001;3.0376711e+001;1.2200000e+001
4.1600000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.9219563e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.9219563e+002;1.2195351e+001;3.0365127e+001;1.2200000e+001
4.1700000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.8557168e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.8557168e+002;1.2195297e+001;3.0353542e+001;1.2200000e+001
4.1800000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.4223952e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.4223952e+002;1.2195245e+001;3.0341958e+001;1.2200000e+001
4.1900000e+003;1.2200000e+001;1.8750221e+002;0.0000000e+000;7.0203860e+002;1.8750221e+002;0.0000000e+000;1.8750221e+002;0.0000000e+000;7.0203860e+002;1.2195197e+001;3.0319830e+001;1.2200000e+001
4.2000000e+003;1.2200000e+001;2.1374536e+002;0.0000000e+000;7.0192945e+002;2.1374536e+002;0.0000000e+000;2.1374536e+002;0.0000000e+000;7.0192945e+002;1.2195150e+001;3.0288510e+001;1.2200000e+001
4.2100000e+003;1.2200000e+001;3.8380913e+002;0.0000000e+000;7.8477378e+002;3.8380913e+002;0.0000000e+000;3.8380913e+002;0.0000000e+000;7.8477378e+002;1.2347396e+001;3.0243854e+001;1.2200000e+001
4.2200000e+003;1.2200000e+001;2.8196952e+002;0.0000000e+000;8.2819872e+002;2.8196952e+002;0.0000000e+000;2.8196952e+002;0.0000000e+000;8.2819872e+002;1.2310700e+001;3.0198673e+001;1.2200000e+001
4.2300000e+003;1.2200000e+001;3.0426845e+002;0.0000000e+000;8.3503883e+002;3.0426845e+002;0.0000000e+000;3.0426845e+002;0.0000000e+000;8.3503883e+002;1.2303696e+001;3.0153116e+001;1.2200000e+001
4.2400000e+003;1.2200000e+001;2.3256271e+002;0.0000000e+000;7.9900729e+002;2.3256271e+002;0.0000000e+000;2.3256271e+002;0.0000000e+000;7.9900729e+002;1.2332822e+001;3.0110748e+001;1.2200000e+001
4.2500000e+003;1.2200000e+001;3.0491544e+002;0.0000000e+000;7.5323133e+002;3.0491544e+002;0.0000000e+000;3.0491544e+002;0.0000000e+000;7.5323133e+002;1.2369662e+001;3.0076806e+001;1.2200000e+001
4.2600000e+003;1.2200000e+001;2.9078676e+002;0.0000000e+000;7.5722708e+002;2.9078676e+002;0.0000000e+000;2.9078676e+002;0.0000000e+000;7.5722708e+002;1.2369227e+001;3.0030147e+001;1.2200000e+001
4.2700000e+003;1.2200000e+001;3.1828793e+002;0.0000000e+000;7.8848680e+002;3.1828793e+002;0.0000000e+000;3.1828793e+002;0.0000000e+000;7.8848680e+002;1.2344205e+001;2.9983639e+001;1.2200000e+001
4.2800000e+003;1.2200000e+001;3.3837773e+002;0.0000000e+000;8.3569952e+002;3.3837773e+002;0.0000000e+000;3.3837773e+002;0.0000000e+000;8.3569952e+002;1.2304716e+001;2.9932678e+001;1.2200000e+001
4.2900000e+003;1.2200000e+001;3.4584783e+002;0.0000000e+000;8.5545887e+002;3.4584783e+002;0.0000000e+000;3.4584783e+002;0.0000000e+000;8.5545887e+002;1.2287063e+001;2.9879741e+001;1.2200000e+001
4.3000000e+003;1.2200000e+001;2.6585197e+002;0.0000000e+000;8.2959820e+002;2.6585197e+002;0.0000000e+000;2.6585197e+002;0.0000000e+000;8.2959820e+002;1.2307477e+001;2.9831632e+001;1.2200000e+001
4.3100000e+003;1.2200000e+001;2.1505391e+002;0.0000000e+000;7.2655385e+002;2.1505391e+002;0.0000000e+000;2.1505391e+002;0.0000000e+000;7.2655385e+002;1.2393305e+001;2.9795119e+001;1.2200000e+001
4.3200000e+003;1.2200000e+001;1.9619604e+002;0.0000000e+000;7.0086229e+002;1.9619604e+002;0.0000000e+000;1.9619604e+002;0.0000000e+000;7.0086229e+002;1.2195080e+001;2.9763597e+001;1.2200000e+001
4.3300000e+003;1.2200000e+001;2.8682317e+002;0.0000000e+000;7.2080710e+002;2.8682317e+002;0.0000000e+000;2.8682317e+002;0.0000000e+000;7.2080710e+002;1.2400408e+001;2.9727364e+001;1.2200000e+001
4.3400000e+003;1.2200000e+001;3.4535990e+002;0.0000000e+000;7.6804861e+002;3.4535990e+002;0.0000000e+000;3.4535990e+002;0.0000000e+000;7.6804861e+002;1.2361267e+001;2.9677819e+001;1.2200000e+001
4.3500000e+003;1.2200000e+001;3.6709518e+002;0.0000000e+000;7.9915318e+002;3.6709518e+002;0.0000000e+000;3.6709518e+002;0.0000000e+000;7.9915318e+002;1.2334372e+001;2.9622522e+001;1.2200000e+001
4.3600000e+003;1.2200000e+001;1.8462955e+002;0.0000000e+000;7.7377242e+002;1.8462955e+002;0.0000000e+000;1.8462955e+002;0.0000000e+000;7.7377242e+002;1.2198207e+001;2.9577893e+001;1.2200000e+001
4.3700000e+003;1.2200000e+001;7.5067674e+001;0.0000000e+000;7.2793894e+002;7.5067674e+001;0.0000000e+000;7.5067674e+001;0.0000000e+000;7.2793894e+002;1.2195003e+001;2.9560524e+001;1.2200000e+001
4.3800000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;6.9204140e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;6.9204140e+002;1.2194955e+001;2.9548939e+001;1.2200000e+001
4.3900000e+003;1.2200000e+001;1.9366733e+002;0.0000000e+000;6.9908330e+002;1.9366733e+002;0.0000000e+000;1.9366733e+002;0.0000000e+000;6.9908330e+002;1.2194909e+001;2.9533319e+001;1.2200000e+001
4.4000000e+003;1.2200000e+001;3.0453288e+002;0.0000000e+000;7.4259036e+002;3.0453288e+002;0.0000000e+000;3.0453288e+002;0.0000000e+000;7.4259036e+002;1.2382555e+001;2.9493437e+001;1.2200000e+001
4.4100000e+003;1.2200000e+001;3.4541907e+002;0.0000000e+000;8.6029583e+002;3.4541907e+002;0.0000000e+000;3.4541907e+002;0.0000000e+000;8.6029583e+002;1.2283783e+001;2.9442724e+001;1.2200000e+001
4.4200000e+003;1.2200000e+001;3.2523595e+002;0.0000000e+000;8.5998625e+002;3.2523595e+002;0.0000000e+000;3.2523595e+002;0.0000000e+000;8.5998625e+002;1.2282715e+001;2.9390385e+001;1.2200000e+001
4.4300000e+003;1.2200000e+001;3.0871348e+002;0.0000000e+000;8.1967589e+002;3.0871348e+002;0.0000000e+000;3.0871348e+002;0.0000000e+000;8.1967589e+002;1.2315562e+001;2.9341628e+001;1.2200000e+001
4.4400000e+003;1.2200000e+001;3.0256270e+002;0.0000000e+000;7.7642943e+002;3.0256270e+002;0.0000000e+000;3.0256270e+002;0.0000000e+000;7.7642943e+002;1.2352120e+001;2.9294497e+001;1.2200000e+001
4.4500000e+003;1.2200000e+001;2.4324809e+002;0.0000000e+000;7.7000747e+002;2.4324809e+002;0.0000000e+000;2.4324809e+002;0.0000000e+000;7.7000747e+002;1.2358777e+001;2.9251799e+001;1.2200000e+001
4.4600000e+003;1.2200000e+001;2.0669362e+002;0.0000000e+000;8.0246184e+002;2.0669362e+002;0.0000000e+000;2.0669362e+002;0.0000000e+000;8.0246184e+002;1.2197042e+001;2.9217501e+001;1.2200000e+001
4.4700000e+003;1.2200000e+001;1.9312856e+002;0.0000000e+000;8.4811699e+002;1.9312856e+002;0.0000000e+000;1.9312856e+002;0.0000000e+000;8.4811699e+002;1.2194838e+001;2.9186795e+001;1.2200000e+001
4.4800000e+003;1.2200000e+001;2.1890538e+002;0.0000000e+000;8.6114548e+002;2.1890538e+002;0.0000000e+000;2.1890538e+002;0.0000000e+000;8.6114548e+002;1.2194780e+001;2.9155347e+001;1.2200000e+001
4.4900000e+003;1.2200000e+001;2.3633413e+002;0.0000000e+000;8.2956880e+002;2.3633413e+002;0.0000000e+000;2.3633413e+002;0.0000000e+000;8.2956880e+002;1.2307410e+001;2.9119975e+001;1.2200000e+001
4.5000000e+003;1.2200000e+001;2.4280913e+002;0.0000000e+000;7.8241841e+002;2.4280913e+002;0.0000000e+000;2.4280913e+002;0.0000000e+000;7.8241841e+002;1.2346860e+001;2.9082889e+001;1.2200000e+001
4.5100000e+003;1.2200000e+001;3.5691878e+002;0.0000000e+000;7.6523817e+002;3.5691878e+002;0.0000000e+000;3.5691878e+002;0.0000000e+000;7.6523817e+002;1.2362368e+001;2.9037667e+001;1.2200000e+001
4.5200000e+003;1.2200000e+001;2.4985171e+002;0.0000000e+000;7.9145275e+002;2.4985171e+002;0.0000000e+000;2.4985171e+002;0.0000000e+000;7.9145275e+002;1.2341653e+001;2.8983568e+001;1.2200000e+001
4.5300000e+003;1.2200000e+001;2.6245055e+002;0.0000000e+000;8.3915449e+002;2.6245055e+002;0.0000000e+000;2.6245055e+002;0.0000000e+000;8.3915449e+002;1.2301931e+001;2.8943979e+001;1.2200000e+001
4.5400000e+003;1.2200000e+001;1.9572826e+002;0.0000000e+000;8.6448673e+002;1.9572826e+002;0.0000000e+000;1.9572826e+002;0.0000000e+000;8.6448673e+002;1.2195015e+001;2.8907795e+001;1.2200000e+001
4.5500000e+003;1.2200000e+001;2.6383616e+002;0.0000000e+000;8.4415913e+002;2.6383616e+002;0.0000000e+000;2.6383616e+002;0.0000000e+000;8.4415913e+002;1.2295446e+001;2.8864775e+001;1.2200000e+001
4.5600000e+003;1.2200000e+001;2.3607277e+002;0.0000000e+000;7.2922454e+002;2.3607277e+002;0.0000000e+000;2.3607277e+002;0.0000000e+000;7.2922454e+002;1.2391008e+001;2.8826519e+001;1.2200000e+001
4.5700000e+003;1.2200000e+001;2.9465839e+002;0.0000000e+000;6.9843826e+002;2.9465839e+002;0.0000000e+000;2.9465839e+002;0.0000000e+000;6.9843826e+002;1.2417647e+001;2.8786353e+001;1.2200000e+001
4.5800000e+003;1.2200000e+001;3.3397917e+002;0.0000000e+000;7.1247214e+002;3.3397917e+002;0.0000000e+000;3.3397917e+002;0.0000000e+000;7.1247214e+002;1.2407230e+001;2.8737320e+001;1.2200000e+001
4.5900000e+003;1.2200000e+001;3.4858609e+002;0.0000000e+000;7.5842041e+002;3.4858609e+002;0.0000000e+000;3.4858609e+002;0.0000000e+000;7.5842041e+002;1.2369338e+001;2.8684421e+001;1.2200000e+001
4.6000000e+003;1.2200000e+001;1.7827314e+002;0.0000000e+000;7.9403846e+002;1.7827314e+002;0.0000000e+000;1.7827314e+002;0.0000000e+000;7.9403846e+002;1.2195526e+001;2.8641894e+001;1.2200000e+001
4.6100000e+003;1.2200000e+001;7.5059408e+001;0.0000000e+000;8.1932577e+002;7.5059408e+001;0.0000000e+000;7.5059408e+001;0.0000000e+000;8.1932577e+002;1.2194698e+001;2.8624864e+001;1.2200000e+001
4.6200000e+003;1.2200000e+001;7.5000000e+001;0.0000000e+000;7.7564871e+002;7.5000000e+001;0.0000000e+000;7.5000000e+001;0.0000000e+000;7.7564871e+002;1.2194644e+001;2.8613278e+001;1.2200000e+001
4.6300000e+003;1.2200000e+001;2.1431922e+002;0.0000000e+000;7.3590873e+002;2.1431922e+002;0.0000000e+000;2.1431922e+002;0.0000000e+000;7.3590873e+002;1.2194593e+001;2.8596076e+001;1.2200000e+001
4.6400000e+003;1.2200000e+001;3.3395736e+002;0.0000000e+000;7.3664406e+002;3.3395736e+002;0.0000000e+000;3.3395736e+002;0.0000000e+000;7.3664406e+002;1.2386770e+001;2.8552242e+001;1.2200000e+001
4.6500000e+003;1.2200000e+001;3.7826475e+002;0.0000000e+000;7.7717865e+002;3.7826475e+002;0.0000000e+000;3.7826475e+002;0.0000000e+000;7.7717865e+002;1.2353727e+001;2.8496677e+001;1.2200000e+001
