;x11;x12;x13;x14;x21;x22;x31;x32;x33;y1;y2;y3
2.4900000e+003;1.2199775e+001;2.3658282e+002;0.0000000e+000;7.7542407e+002;2.3658282e+002;0.0000000e+000;2.3658282e+002;0.0000000e+000;7.7542407e+002;1.2352740e+001;3.6952856e+001;1.2199775e+001
2.5000000e+003;1.2199789e+001;2.6317488e+002;0.0000000e+000;7.5878495e+002;2.6317488e+002;0.0000000e+000;2.6317488e+002;0.0000000e+000;7.5878495e+002;1.2367831e+001;3.6914522e+001;1.2199789e+001
2.5100000e+003;1.2199802e+001;2.7975634e+002;0.0000000e+000;7.1491455e+002;2.7975634e+002;0.0000000e+000;2.7975634e+002;0.0000000e+000;7.1491455e+002;1.2405474e+001;3.6872387e+001;1.2199802e+001
2.5200000e+003;1.2199816e+001;2.8591049e+002;0.0000000e+000;7.6248911e+002;2.8591049e+002;0.0000000e+000;2.8591049e+002;0.0000000e+000;7.6248911e+002;1.2365777e+001;3.6828623e+001;1.2199816e+001
2.5300000e+003;1.2199829e+001;3.0084268e+002;0.0000000e+000;7.8527101e+002;3.0084268e+002;0.0000000e+000;3.0084268e+002;0.0000000e+000;7.8527101e+002;1.2345651e+001;3.6783407e+001;1.2199829e+001
2.5400000e+003;1.2199843e+001;3.0960473e+002;0.0000000e+000;7.6231138e+002;3.0960473e+002;0.0000000e+000;3.0960473e+002;0.0000000e+000;7.6231138e+002;1.2363602e+001;3.6736155e+001;1.2199843e+001
2.5500000e+003;1.2199856e+001;3.1285415e+002;0.0000000e+000;7.1471920e+002;3.1285415e+002;0.0000000e+000;3.1285415e+002;0.0000000e+000;7.1471920e+002;1.2403127e+001;3.6688041e+001;1.2199856e+001
2.5600000e+003;1.2199870e+001;2.4082391e+002;0.0000000e+000;7.2159388e+002;2.4082391e+002;0.0000000e+000;2.4082391e+002;0.0000000e+000;7.2159388e+002;1.2398435e+001;3.6644530e+001;1.2199870e+001
2.5700000e+003;1.2199856e+001;1.9543034e+002;0.0000000e+000;7.3842426e+002;1.9543034e+002;0.0000000e+000;1.9543034e+002;0.0000000e+000;7.3842426e+002;1.2199858e+001;3.6611398e+001;1.2199856e+001
2.5800000e+003;1.2199852e+001;2.9969953e+002;0.0000000e+000;7.8507821e+002;2.9969953e+002;0.0000000e+000;2.9969953e+002;0.0000000e+000;7.8507821e+002;1.2347104e+001;3.6569972e+001;1.2199852e+001
2.5900000e+003;1.2199865e+001;3.2250113e+002;0.0000000e+000;8.1866391e+002;3.2250113e+002;0.0000000e+000;3.2250113e+002;0.0000000e+000;8.1866391e+002;1.2318207e+001;3.6522384e+001;1.2199865e+001
2.6000000e+003;1.2199879e+001;3.3944808e+002;0.0000000e+000;8.0830282e+002;3.3944808e+002;0.0000000e+000;3.3944808e+002;0.0000000e+000;8.0830282e+002;1.2325540e+001;3.6471054e+001;1.2199879e+001
2.6100000e+003;1.2199892e+001;3.4575075e+002;0.0000000e+000;8.3477920e+002;3.4575075e+002;0.0000000e+000;3.4575075e+002;0.0000000e+000;8.3477920e+002;1.2302980e+001;3.6418057e+001;1.2199892e+001
2.6200000e+003;1.2199906e+001;3.8270386e+002;0.0000000e+000;7.9675196e+002;3.8270386e+002;0.0000000e+000;3.8270386e+002;0.0000000e+000;7.9675196e+002;1.2335432e+001;3.6362118e+001;1.2199906e+001
2.6300000e+003;1.2199919e+001;4.0523510e+002;0.0000000e+000;8.0043798e+002;4.0523510e+002;0.0000000e+000;4.0523510e+002;0.0000000e+000;8.0043798e+002;1.2333683e+001;3.6300988e+001;1.2199919e+001
2.6400000e+003;1.2199933e+001;4.1359508e+002;0.0000000e+000;8.4245160e+002;4.1359508e+002;0.0000000e+000;4.1359508e+002;0.0000000e+000;8.4245160e+002;1.2299338e+001;3.6237644e+001;1.2199933e+001
2.6500000e+003;1.2199946e+001;2.6855901e+002;0.0000000e+000;8.8416568e+002;2.6855901e+002;0.0000000e+000;2.6855901e+002;0.0000000e+000;8.8416568e+002;1.2263972e+001;3.6183433e+001;1.2199946e+001
2.6600000e+003;1.2199943e+001;3.0096002e+002;0.0000000e+000;8.9944865e+002;3.0096002e+002;0.0000000e+000;3.0096002e+002;0.0000000e+000;8.9944865e+002;1.2249896e+001;3.6146171e+001;1.2199943e+001
2.6700000e+003;1.2199957e+001;2.4737547e+002;0.0000000e+000;8.6104481e+002;2.4737547e+002;0.0000000e+000;2.4737547e+002;0.0000000e+000;8.6104481e+002;1.2281101e+001;3.6104231e+001;1.2199957e+001
2.6800000e+003;1.2199970e+001;3.4459182e+002;0.0000000e+000;8.1648204e+002;3.4459182e+002;0.0000000e+000;3.4459182e+002;0.0000000e+000;8.1648204e+002;1.2318668e+001;3.6057759e+001;1.2199970e+001
2.6900000e+003;1.2199984e+001;2.8221176e+002;0.0000000e+000;8.0673169e+002;2.8221176e+002;0.0000000e+000;2.8221176e+002;0.0000000e+000;8.0673169e+002;1.2328080e+001;3.6008338e+001;1.2199984e+001
2.7000000e+003;1.2199997e+001;3.1071185e+002;0.0000000e+000;8.4075819e+002;3.1071185e+002;0.0000000e+000;3.1071185e+002;0.0000000e+000;8.4075819e+002;1.2300684e+001;3.5962191e+001;1.2199997e+001
2.7100000e+003;1.2200000e+001;2.4479635e+002;0.0000000e+000;8.7362301e+002;2.4479635e+002;0.0000000e+000;2.4479635e+002;0.0000000e+000;8.7362301e+002;1.2273046e+001;3.5918388e+001;1.2200000e+001
2.7200000e+003;1.2199982e+001;2.0082459e+002;0.0000000e+000;8.8986512e+002;2.0082459e+002;0.0000000e+000;2.0082459e+002;0.0000000e+000;8.8986512e+002;1.2199991e+001;3.5884514e+001;1.2199982e+001
2.7300000e+003;1.2199949e+001;3.0844571e+002;0.0000000e+000;8.6089755e+002;3.0844571e+002;0.0000000e+000;3.0844571e+002;0.0000000e+000;8.6089755e+002;1.2281341e+001;3.5848973e+001;1.2199949e+001
2.7400000e+003;1.2199963e+001;2.8039989e+002;0.0000000e+000;8.1335232e+002;2.8039989e+002;0.0000000e+000;2.8039989e+002;0.0000000e+000;8.1335232e+002;1.2321028e+001;3.5795725e+001;1.2199963e+001
2.7500000e+003;1.2199976e+001;3.0025115e+002;0.0000000e+000;7.9094231e+002;3.0025115e+002;0.0000000e+000;3.0025115e+002;0.0000000e+000;7.9094231e+002;1.2340851e+001;3.5751972e+001;1.2199976e+001
2.7600000e+003;1.2199989e+001;3.1715256e+002;0.0000000e+000;7.1833892e+002;3.1715256e+002;0.0000000e+000;3.1715256e+002;0.0000000e+000;7.1833892e+002;1.2402528e+001;3.5704077e+001;1.2199989e+001
2.7700000e+003;1.2200000e+001;2.5550822e+002;0.0000000e+000;7.6595385e+002;2.5550822e+002;0.0000000e+000;2.5550822e+002;0.0000000e+000;7.6595385e+002;1.2362974e+001;3.5659090e+001;1.2200000e+001
2.7800000e+003;1.2200000e+001;2.1531919e+002;0.0000000e+000;7.9408262e+002;2.1531919e+002;0.0000000e+000;2.1531919e+002;0.0000000e+000;7.9408262e+002;1.2338490e+001;3.5623223e+001;1.2200000e+001
2.7900000e+003;1.2199961e+001;2.0039495e+002;0.0000000e+000;7.7685940e+002;2.0039495e+002;0.0000000e+000;2.0039495e+002;0.0000000e+000;7.7685940e+002;1.2199962e+001;3.5591307e+001;1.2199961e+001
2.8000000e+003;1.2199939e+001;2.4462240e+002;0.0000000e+000;7.3011915e+002;2.4462240e+002;0.0000000e+000;2.4462240e+002;0.0000000e+000;7.3011915e+002;1.2390234e+001;3.5557508e+001;1.2199939e+001
2.8100000e+003;1.2199952e+001;2.7372215e+002;0.0000000e+000;6.8614171e+002;2.7372215e+002;0.0000000e+000;2.7372215e+002;0.0000000e+000;6.8614171e+002;1.2427800e+001;3.5517118e+001;1.2199952e+001
2.8200000e+003;1.2199966e+001;2.8452957e+002;0.0000000e+000;6.9691408e+002;2.8452957e+002;0.0000000e+000;2.8452957e+002;0.0000000e+000;6.9691408e+002;1.2420122e+001;3.5473868e+001;1.2199966e+001
2.8300000e+003;1.2199979e+001;2.9499878e+002;0.0000000e+000;7.4183979e+002;2.9499878e+002;0.0000000e+000;2.9499878e+002;0.0000000e+000;7.4183979e+002;1.2383171e+001;3.5429126e+001;1.2199979e+001
2.8400000e+003;1.2199993e+001;3.0052557e+002;0.0000000e+000;7.7961386e+002;3.0052557e+002;0.0000000e+000;3.0052557e+002;0.0000000e+000;7.7961386e+002;1.2350919e+001;3.5383066e+001;1.2199993e+001
2.8500000e+003;1.2200000e+001;3.0257211e+002;0.0000000e+000;7.7550700e+002;3.0257211e+002;0.0000000e+000;3.0257211e+002;0.0000000e+000;7.7550700e+002;1.2353019e+001;3.5336463e+001;1.2200000e+001
2.8600000e+003;1.2200000e+001;2.6846774e+002;0.0000000e+000;7.3223228e+002;2.6846774e+002;0.0000000e+000;2.6846774e+002;0.0000000e+000;7.3223228e+002;1.2388425e+001;3.5292002e+001;1.2200000e+001
2.8700000e+003;1.2200000e+001;2.4692688e+002;0.0000000e+000;6.9072464e+002;2.4692688e+002;0.0000000e+000;2.4692688e+002;0.0000000e+000;6.9072464e+002;1.2423629e+001;3.5252464e+001;1.2200000e+001
2.8800000e+003;1.2200000e+001;2.3893077e+002;0.0000000e+000;6.8808333e+002;2.3893077e+002;0.0000000e+000;2.3893077e+002;0.0000000e+000;6.8808333e+002;1.2427149e+001;3.5215043e+001;1.2200000e+001
2.8900000e+003;1.2200000e+001;2.6182291e+002;0.0000000e+000;7.2673670e+002;2.6182291e+002;0.0000000e+000;2.6182291e+002;0.0000000e+000;7.2673670e+002;1.2395750e+001;3.5176667e+001;1.2200000e+001
2.9000000e+003;1.2200000e+001;2.7691070e+002;0.0000000e+000;7.7114702e+002;2.7691070e+002;0.0000000e+000;2.7691070e+002;0.0000000e+000;7.7114702e+002;1.2358299e+001;3.5134875e+001;1.2200000e+001
2.9100000e+003;1.2200000e+001;2.8251430e+002;0.0000000e+000;8.5901747e+002;2.8251430e+002;0.0000000e+000;2.8251430e+002;0.0000000e+000;8.5901747e+002;1.2283786e+001;3.5091600e+001;1.2200000e+001
2.9200000e+003;1.2200000e+001;2.6044144e+002;0.0000000e+000;8.2469992e+002;2.6044144e+002;0.0000000e+000;2.6044144e+002;0.0000000e+000;8.2469992e+002;1.2311431e+001;3.5049399e+001;1.2200000e+001
2.9300000e+003;1.2200000e+001;2.4609359e+002;0.0000000e+000;7.7827572e+002;2.4609359e+002;0.0000000e+000;2.4609359e+002;0.0000000e+000;7.7827572e+002;1.2350379e+001;3.5010457e+001;1.2200000e+001
2.9400000e+003;1.2200000e+001;2.4076569e+002;0.0000000e+000;7.6243065e+002;2.4076569e+002;0.0000000e+000;2.4076569e+002;0.0000000e+000;7.6243065e+002;1.2364818e+001;3.4972924e+001;1.2200000e+001
2.9500000e+003;1.2200000e+001;2.6264958e+002;0.0000000e+000;7.9173258e+002;2.6264958e+002;0.0000000e+000;2.6264958e+002;0.0000000e+000;7.9173258e+002;1.2341471e+001;3.4934311e+001;1.2200000e+001
2.9600000e+003;1.2200000e+001;2.7685296e+002;0.0000000e+000;8.1534961e+002;2.7685296e+002;0.0000000e+000;2.7685296e+002;0.0000000e+000;8.1534961e+002;1.2321714e+001;3.4892470e+001;1.2200000e+001
2.9700000e+003;1.2200000e+001;2.8212711e+002;0.0000000e+000;8.3738491e+002;2.8212711e+002;0.0000000e+000;2.8212711e+002;0.0000000e+000;8.3738491e+002;1.2302198e+001;3.4849234e+001;1.2200000e+001
2.9800000e+003;1.2200000e+001;2.2629435e+002;0.0000000e+000;8.1368865e+002;2.2629435e+002;0.0000000e+000;2.2629435e+002;0.0000000e+000;8.1368865e+002;1.2320774e+001;3.4809363e+001;1.2200000e+001
2.9900000e+003;1.2199966e+001;1.9084684e+002;0.0000000e+000;7.6604598e+002;1.9084684e+002;0.0000000e+000;1.9084684e+002;0.0000000e+000;7.6604598e+002;1.2199967e+001;3.4777585e+001;1.2199966e+001
3.0000000e+003;1.2199973e+001;2.9821520e+002;0.0000000e+000;7.3825936e+002;2.9821520e+002;0.0000000e+000;2.9821520e+002;0.0000000e+000;7.3825936e+002;1.2384571e+001;3.4733145e+001;1.2199973e+001
3.0100000e+003;1.2199987e+001;3.1158170e+002;0.0000000e+000;7.6191440e+002;3.1158170e+002;0.0000000e+000;3.1158170e+002;0.0000000e+000;7.6191440e+002;1.2366104e+001;3.4686370e+001;1.2199987e+001
3.0200000e+003;1.2200000e+001;3.2204374e+002;0.0000000e+000;8.0873757e+002;3.2204374e+002;0.0000000e+000;3.2204374e+002;0.0000000e+000;8.0873757e+002;1.2327382e+001;3.4637307e+001;1.2200000e+001
3.0300000e+003;1.2200000e+001;3.2593670e+002;0.0000000e+000;8.4171829e+002;3.2593670e+002;0.0000000e+000;3.2593670e+002;0.0000000e+000;8.4171829e+002;1.2298972e+001;3.4587215e+001;1.2200000e+001
3.0400000e+003;1.2200000e+001;2.7272391e+002;0.0000000e+000;8.3053452e+002;2.7272391e+002;0.0000000e+000;2.7272391e+002;0.0000000e+000;8.3053452e+002;1.2306995e+001;3.4535243e+001;1.2200000e+001
3.0500000e+003;1.2200000e+001;3.1686455e+002;0.0000000e+000;7.8546856e+002;3.1686455e+002;0.0000000e+000;3.1686455e+002;0.0000000e+000;7.8546856e+002;1.2344074e+001;3.4489317e+001;1.2200000e+001
3.0600000e+003;1.2200000e+001;3.3433952e+002;0.0000000e+000;7.0553756e+002;3.3433952e+002;0.0000000e+000;3.3433952e+002;0.0000000e+000;7.0553756e+002;1.2411465e+001;3.4438804e+001;1.2200000e+001
3.0700000e+003;1.2200000e+001;2.6993256e+002;0.0000000e+000;7.1006302e+002;2.6993256e+002;0.0000000e+000;2.6993256e+002;0.0000000e+000;7.1006302e+002;1.2409017e+001;3.4391343e+001;1.2200000e+001
3.0800000e+003;1.2200000e+001;2.2795992e+002;0.0000000e+000;7.5247005e+002;2.2795992e+002;0.0000000e+000;2.2795992e+002;0.0000000e+000;7.5247005e+002;1.2374323e+001;3.4353408e+001;1.2200000e+001
3.0900000e+003;1.2200000e+001;2.1237341e+002;0.0000000e+000;7.9376789e+002;2.1237341e+002;0.0000000e+000;2.1237341e+002;0.0000000e+000;7.9376789e+002;1.2339284e+001;3.4319599e+001;1.2200000e+001
3.1000000e+003;1.2200000e+001;2.3663076e+002;0.0000000e+000;7.9598750e+002;2.3663076e+002;0.0000000e+000;2.3663076e+002;0.0000000e+000;7.9598750e+002;1.2336114e+001;3.4285297e+001;1.2200000e+001
3.1100000e+003;1.2200000e+001;2.5329371e+002;0.0000000e+000;7.4954294e+002;2.5329371e+002;0.0000000e+000;2.5329371e+002;0.0000000e+000;7.4954294e+002;1.2374015e+001;3.4247255e+001;1.2200000e+001
3.1200000e+003;1.2200000e+001;2.5948534e+002;0.0000000e+000;7.0528820e+002;2.5948534e+002;0.0000000e+000;2.5948534e+002;0.0000000e+000;7.0528820e+002;1.2411348e+001;3.4207576e+001;1.2200000e+001
3.1300000e+003;1.2199992e+001;1.9795648e+002;0.0000000e+000;6.9636602e+002;1.9795648e+002;0.0000000e+000;1.9795648e+002;0.0000000e+000;6.9636602e+002;1.2200993e+001;3.4171577e+001;1.2199992e+001
3.1400000e+003;1.2199998e+001;2.6660991e+002;0.0000000e+000;7.3097906e+002;2.6660991e+002;0.0000000e+000;2.6660991e+002;0.0000000e+000;7.3097906e+002;1.2392173e+001;3.4129761e+001;1.2199998e+001
3.1500000e+003;1.2200000e+001;2.4225117e+002;0.0000000e+000;7.7730426e+002;2.4225117e+002;0.0000000e+000;2.4225117e+002;0.0000000e+000;7.7730426e+002;1.2353296e+001;3.4090770e+001;1.2200000e+001
3.1600000e+003;1.2200000e+001;3.0288157e+002;0.0000000e+000;8.3526205e+002;3.0288157e+002;0.0000000e+000;3.0288157e+002;0.0000000e+000;8.3526205e+002;1.2303761e+001;3.4049483e+001;1.2200000e+001
3.1700000e+003;1.2200000e+001;3.4314418e+002;0.0000000e+000;8.0562999e+002;3.4314418e+002;0.0000000e+000;3.4314418e+002;0.0000000e+000;8.0562999e+002;1.2327388e+001;3.3999095e+001;1.2200000e+001
3.1800000e+003;1.2200000e+001;3.5809905e+002;0.0000000e+000;7.5816119e+002;3.5809905e+002;0.0000000e+000;3.5809905e+002;0.0000000e+000;7.5816119e+002;1.2367033e+001;3.3944749e+001;1.2200000e+001
3.1900000e+003;1.2200000e+001;3.4192504e+002;0.0000000e+000;7.3650017e+002;3.4192504e+002;0.0000000e+000;3.4192504e+002;0.0000000e+000;7.3650017e+002;1.2386243e+001;3.3890399e+001;1.2200000e+001
3.2000000e+003;1.2200000e+001;3.3038156e+002;0.0000000e+000;7.6056197e+002;3.3038156e+002;0.0000000e+000;3.3038156e+002;0.0000000e+000;7.6056197e+002;1.2367357e+001;3.3838619e+001;1.2200000e+001
3.2100000e+003;1.2200000e+001;3.2609038e+002;0.0000000e+000;8.5399081e+002;3.2609038e+002;0.0000000e+000;3.2609038e+002;0.0000000e+000;8.5399081e+002;1.2289600e+001;3.3787975e+001;1.2200000e+001
3.2200000e+003;1.2200000e+001;3.5433736e+002;0.0000000e+000;8.8143520e+002;3.5433736e+002;0.0000000e+000;3.5433736e+002;0.0000000e+000;8.8143520e+002;1.2265672e+001;3.3735746e+001;1.2200000e+001
3.2300000e+003;1.2200000e+001;3.7242510e+002;0.0000000e+000;8.6342718e+002;3.7242510e+002;0.0000000e+000;3.7242510e+002;0.0000000e+000;8.6342718e+002;1.2279436e+001;3.3679395e+001;1.2200000e+001
3.2400000e+003;1.2200000e+001;3.7914053e+002;0.0000000e+000;8.1652531e+002;3.7914053e+002;0.0000000e+000;3.7914053e+002;0.0000000e+000;8.1652531e+002;1.2318236e+001;3.3621267e+001;1.2200000e+001
3.2500000e+003;1.2200000e+001;2.7113712e+002;0.0000000e+000;7.8385096e+002;2.7113712e+002;0.0000000e+000;2.7113712e+002;0.0000000e+000;7.8385096e+002;1.2346399e+001;3.3569003e+001;1.2200000e+001
3.2600000e+003;1.2200000e+001;2.9839980e+002;0.0000000e+000;7.6759202e+002;2.9839980e+002;0.0000000e+000;2.9839980e+002;0.0000000e+000;7.6759202e+002;1.2361242e+001;3.3524703e+001;1.2200000e+001
3.2700000e+003;1.2200000e+001;3.0866975e+002;0.0000000e+000;8.1279344e+002;3.0866975e+002;0.0000000e+000;3.0866975e+002;0.0000000e+000;8.1279344e+002;1.2324040e+001;3.3477690e+001;1.2200000e+001
3.2800000e+003;1.2200000e+001;3.1249482e+002;0.0000000e+000;8.5004585e+002;3.1249482e+002;0.0000000e+000;3.1249482e+002;0.0000000e+000;8.5004585e+002;1.2292204e+001;3.3429670e+001;1.2200000e+001
3.2900000e+003;1.2200000e+001;3.1391395e+002;0.0000000e+000;8.4509829e+002;3.1391395e+002;0.0000000e+000;3.1391395e+002;0.0000000e+000;8.4509829e+002;1.2295005e+001;3.3381275e+001;1.2200000e+001
3.3000000e+003;1.2200000e+001;3.1443612e+002;0.0000000e+000;8.0249954e+002;3.1443612e+002;0.0000000e+000;3.1443612e+002;0.0000000e+000;8.0249954e+002;1.2329869e+001;3.3332741e+001;1.2200000e+001
3.3100000e+003;1.2200000e+001;3.2135197e+002;0.0000000e+000;7.5754007e+002;3.2135197e+002;0.0000000e+000;3.2135197e+002;0.0000000e+000;7.5754007e+002;1.2367970e+001;3.3283705e+001;1.2200000e+001
3.3200000e+003;1.2200000e+001;3.2563116e+002;0.0000000e+000;7.5574217e+002;3.2563116e+002;0.0000000e+000;3.2563116e+002;0.0000000e+000;7.5574217e+002;1.2370789e+001;3.3233686e+001;1.2200000e+001
3.3300000e+003;1.2200000e+001;3.2721921e+002;0.0000000e+000;7.9488439e+002;3.2721921e+002;0.0000000e+000;3.2721921e+002;0.0000000e+000;7.9488439e+002;1.2338964e+001;3.3183247e+001;1.2200000e+001
3.3400000e+003;1.2200000e+001;2.9244683e+002;0.0000000e+000;8.3897939e+002;2.9244683e+002;0.0000000e+000;2.9244683e+002;0.0000000e+000;8.3897939e+002;1.2301754e+001;3.3135028e+001;1.2200000e+001
3.3500000e+003;1.2200000e+001;2.7053139e+002;0.0000000e+000;8.4748643e+002;2.7053139e+002;0.0000000e+000;2.7053139e+002;0.0000000e+000;8.4748643e+002;1.2293370e+001;3.3091820e+001;1.2200000e+001
3.3600000e+003;1.2200000e+001;2.6239645e+002;0.0000000e+000;8.4452828e+002;2.6239645e+002;0.0000000e+000;2.6239645e+002;0.0000000e+000;8.4452828e+002;1.2294901e+001;3.3050765e+001;1.2200000e+001
3.3700000e+003;1.2200000e+001;2.7130451e+002;0.0000000e+000;7.9830715e+002;2.7130451e+002;0.0000000e+000;2.7130451e+002;0.0000000e+000;7.9830715e+002;1.2333703e+001;3.3009705e+001;1.2200000e+001
3.3800000e+003;1.2200000e+001;2.7765259e+002;0.0000000e+000;7.8326108e+002;2.7765259e+002;0.0000000e+000;2.7765259e+002;0.0000000e+000;7.8326108e+002;1.2347483e+001;3.2967232e+001;1.2200000e+001
3.3900000e+003;1.2200000e+001;2.8001238e+002;0.0000000e+000;8.1322480e+002;2.8001238e+002;0.0000000e+000;2.8001238e+002;0.0000000e+000;8.1322480e+002;1.2323571e+001;3.2924134e+001;1.2200000e+001
3.4000000e+003;1.2200000e+001;2.2648728e+002;0.0000000e+000;8.6064981e+002;2.2648728e+002;0.0000000e+000;2.2648728e+002;0.0000000e+000;8.6064981e+002;1.2283951e+001;3.2884459e+001;1.2200000e+001
3.4100000e+003;1.2199963e+001;1.9276087e+002;0.0000000e+000;8.8705437e+002;1.9276087e+002;0.0000000e+000;1.9276087e+002;0.0000000e+000;8.8705437e+002;1.2199965e+001;3.2852497e+001;1.2199963e+001
3.4200000e+003;1.2199960e+001;3.0249500e+002;0.0000000e+000;8.6262914e+002;3.0249500e+002;0.0000000e+000;3.0249500e+002;0.0000000e+000;8.6262914e+002;1.2279977e+001;3.2810068e+001;1.2199960e+001
3.4300000e+003;1.2199973e+001;3.3027147e+002;0.0000000e+000;8.1495091e+002;3.3027147e+002;0.0000000e+000;3.3027147e+002;0.0000000e+000;8.1495091e+002;1.2319621e+001;3.2761654e+001;1.2199973e+001
3.4400000e+003;1.2199987e+001;3.4964669e+002;0.0000000e+000;7.8785506e+002;3.4964669e+002;0.0000000e+000;3.4964669e+002;0.0000000e+000;7.8785506e+002;1.2343265e+001;3.2708906e+001;1.2199987e+001
3.4500000e+003;1.2200000e+001;3.5684742e+002;0.0000000e+000;8.0625339e+002;3.5684742e+002;0.0000000e+000;3.5684742e+002;0.0000000e+000;8.0625339e+002;1.2329171e+001;3.2654253e+001;1.2200000e+001
3.4600000e+003;1.2200000e+001;2.7519909e+002;0.0000000e+000;7.7719408e+002;2.7519909e+002;0.0000000e+000;2.7519909e+002;0.0000000e+000;7.7719408e+002;1.2353660e+001;3.2602096e+001;1.2200000e+001
3.4700000e+003;1.2200000e+001;3.1267479e+002;0.0000000e+000;8.0955605e+002;3.1267479e+002;0.0000000e+000;3.1267479e+002;0.0000000e+000;8.0955605e+002;1.2325750e+001;3.2556273e+001;1.2200000e+001
3.4800000e+003;1.2200000e+001;3.2687594e+002;0.0000000e+000;7.9755310e+002;3.2687594e+002;0.0000000e+000;3.2687594e+002;0.0000000e+000;7.9755310e+002;1.2334461e+001;3.2506701e+001;1.2200000e+001
3.4900000e+003;1.2200000e+001;3.1909881e+002;0.0000000e+000;7.5221724e+002;3.1909881e+002;0.0000000e+000;3.1909881e+002;0.0000000e+000;7.5221724e+002;1.2371787e+001;3.2456616e+001;1.2200000e+001
3.5000000e+003;1.2200000e+001;3.1288267e+002;0.0000000e+000;7.1523005e+002;3.1288267e+002;0.0000000e+000;3.1288267e+002;0.0000000e+000;7.1523005e+002;1.2403411e+001;3.2407885e+001;1.2200000e+001
3.5100000e+003;1.2200000e+001;3.1056915e+002;0.0000000e+000;7.3851175e+002;3.1056915e+002;0.0000000e+000;3.1056915e+002;0.0000000e+000;7.3851175e+002;1.2385330e+001;3.2359765e+001;1.2200000e+001
3.5200000e+003;1.2200000e+001;2.9362655e+002;0.0000000e+000;7.8129971e+002;2.9362655e+002;0.0000000e+000;2.9362655e+002;0.0000000e+000;7.8129971e+002;1.2350298e+001;3.2312953e+001;1.2200000e+001
3.5300000e+003;1.2200000e+001;2.8324152e+002;0.0000000e+000;8.2216838e+002;2.8324152e+002;0.0000000e+000;2.8324152e+002;0.0000000e+000;8.2216838e+002;1.2315596e+001;3.2268530e+001;1.2200000e+001
3.5400000e+003;1.2200000e+001;2.7938800e+002;0.0000000e+000;8.2354409e+002;2.7938800e+002;0.0000000e+000;2.7938800e+002;0.0000000e+000;8.2354409e+002;1.2313128e+001;3.2225127e+001;1.2200000e+001
3.5500000e+003;1.2200000e+001;2.1898874e+002;0.0000000e+000;7.8416203e+002;2.1898874e+002;0.0000000e+000;2.1898874e+002;0.0000000e+000;7.8416203e+002;1.2345163e+001;3.2186063e+001;1.2200000e+001
3.5600000e+003;1.2199977e+001;3.0238129e+002;0.0000000e+000;7.3977301e+002;3.0238129e+002;0.0000000e+000;3.0238129e+002;0.0000000e+000;7.3977301e+002;1.2382613e+001;3.2150706e+001;1.2199977e+001
3.5700000e+003;1.2199991e+001;2.8137937e+002;0.0000000e+000;7.3168176e+002;2.8137937e+002;0.0000000e+000;2.8137937e+002;0.0000000e+000;7.3168176e+002;1.2390668e+001;3.2105769e+001;1.2199991e+001
3.5800000e+003;1.2200000e+001;3.6509382e+002;0.0000000e+000;7.6687050e+002;3.6509382e+002;0.0000000e+000;3.6509382e+002;0.0000000e+000;7.6687050e+002;1.2362271e+001;3.2056879e+001;1.2200000e+001
3.5900000e+003;1.2200000e+001;2.9235318e+002;0.0000000e+000;8.1298683e+002;2.9235318e+002;0.0000000e+000;2.9235318e+002;0.0000000e+000;8.1298683e+002;1.2323544e+001;3.1996977e+001;1.2200000e+001
3.6000000e+003;1.2200000e+001;2.6215903e+002;0.0000000e+000;8.2763162e+002;2.6215903e+002;0.0000000e+000;2.6215903e+002;0.0000000e+000;8.2763162e+002;1.2310094e+001;3.1956720e+001;1.2200000e+001
3.6100000e+003;1.2199993e+001;2.8590487e+002;0.0000000e+000;7.8419615e+002;2.8590487e+002;0.0000000e+000;2.8590487e+002;0.0000000e+000;7.8419615e+002;1.2344100e+001;3.1919660e+001;1.2199993e+001
3.6200000e+003;1.2200000e+001;2.1238891e+002;0.0000000e+000;7.3681805e+002;2.1238891e+002;0.0000000e+000;2.1238891e+002;0.0000000e+000;7.3681805e+002;1.2384833e+001;3.1881289e+001;1.2200000e+001
3.6300000e+003;1.2199981e+001;3.0987161e+002;0.0000000e+000;7.1591282e+002;3.0987161e+002;0.0000000e+000;3.0987161e+002;0.0000000e+000;7.1591282e+002;1.2403424e+001;3.1843551e+001;1.2199981e+001
3.6400000e+003;1.2199994e+001;2.2555727e+002;0.0000000e+000;7.4070002e+002;2.2555727e+002;0.0000000e+000;2.2555727e+002;0.0000000e+000;7.4070002e+002;1.2383922e+001;3.1801790e+001;1.2199994e+001
3.6500000e+003;1.2199958e+001;1.7786965e+002;0.0000000e+000;7.8839043e+002;1.7786965e+002;0.0000000e+000;1.7786965e+002;0.0000000e+000;7.8839043e+002;1.2199960e+001;3.1771225e+001;1.2199958e+001
3.6600000e+003;1.2199903e+001;1.6019507e+002;0.0000000e+000;8.2425556e+002;1.6019507e+002;0.0000000e+000;1.6019507e+002;0.0000000e+000;8.2425556e+002;1.2199905e+001;3.1745340e+001;1.2199903e+001
3.6700000e+003;1.2199848e+001;2.0969635e+002;0.0000000e+000;8.0546878e+002;2.0969635e+002;0.0000000e+000;2.0969635e+002;0.0000000e+000;8.0546878e+002;1.2199850e+001;3.1717419e+001;1.2199848e+001
